Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),Intel Iris Pro GPU (C),Battery (C),Battery Management Unit (C),Battery Proximity (C),Air Flow Proximity (C),AirPort Proximity (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C)
2020-08-02,20:47:52,38,37,35,37,39,35,32,38,30,30,28,32,33,33,40,33,38,36,28,27,31,31,36,34
2020-08-02,20:47:54,39,38,34,36,38,35,32,38,30,30,28,32,33,33,40,33,38,36,28,27,31,31,36,34
2020-08-02,20:47:56,39,38,34,37,39,35,32,38,30,30,28,32,33,33,40,33,38,36,28,27,31,31,36,34
2020-08-02,20:47:58,39,39,32,39,40,35,31,39,30,30,29,32,33,33,41,33,38,36,28,27,31,31,36,34
2020-08-02,20:48:00,40,37,34,36,39,35,31,39,30,30,29,32,33,33,40,33,38,36,28,28,31,31,36,34
2020-08-02,20:48:02,47,46,38,41,48,35,37,40,30,30,29,32,33,32,41,33,38,36,28,28,31,31,42,36
2020-08-02,20:48:04,40,40,35,38,41,35,32,39,30,30,29,32,33,33,41,33,38,36,28,28,32,31,37,34
2020-08-02,20:48:06,37,39,35,40,39,34,30,38,30,30,29,32,33,32,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:08,39,38,34,36,39,35,32,39,30,30,29,32,33,32,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:10,39,37,36,39,39,35,32,37,30,30,29,32,33,32,41,32,38,36,28,28,32,31,37,34
2020-08-02,20:48:12,37,37,34,37,40,34,31,39,30,30,29,32,33,33,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:14,38,38,35,39,39,35,31,40,30,30,29,32,33,32,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:16,36,38,35,36,39,34,31,39,30,30,29,32,32,32,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:18,38,37,35,40,39,35,31,38,30,30,29,32,32,32,41,33,38,36,28,28,32,31,36,34
2020-08-02,20:48:20,39,38,34,38,39,35,30,40,30,30,29,32,32,32,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:22,40,36,34,37,39,35,31,37,30,30,29,32,32,32,40,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:24,39,39,32,36,39,35,31,38,30,30,29,32,32,32,41,32,38,36,28,28,32,31,36,34
2020-08-02,20:48:26,41,40,36,38,40,35,34,39,30,30,29,33,33,33,41,32,38,36,28,28,32,31,38,34
2020-08-02,20:48:28,39,39,36,38,39,35,32,40,30,30,29,32,33,33,41,32,38,36,29,28,32,31,37,34
2020-08-02,20:48:30,38,39,32,41,39,35,31,36,30,30,29,32,33,32,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:48:32,37,39,36,36,39,35,33,38,30,30,29,32,33,32,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:48:34,40,37,34,35,39,35,32,39,30,30,29,32,33,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:48:36,39,36,34,41,39,35,31,38,30,30,29,32,33,32,41,32,38,36,29,28,32,31,37,34
2020-08-02,20:48:38,39,39,35,38,39,35,32,37,30,30,29,32,33,33,41,32,38,36,29,28,32,31,37,34
2020-08-02,20:48:40,37,37,32,39,38,35,30,38,30,30,29,32,33,33,41,32,38,36,29,28,32,31,35,34
2020-08-02,20:48:42,39,36,35,36,38,35,31,38,30,30,29,32,33,33,40,32,38,36,29,28,32,31,36,34
2020-08-02,20:48:44,39,38,35,40,38,35,31,37,30,30,29,32,33,32,40,32,38,36,29,28,32,31,37,34
2020-08-02,20:48:46,37,36,32,40,38,34,31,39,30,30,29,32,33,32,40,32,38,36,29,28,32,31,35,34
2020-08-02,20:48:48,37,37,35,37,38,34,31,38,30,30,29,32,33,32,40,32,38,36,29,28,32,31,36,34
2020-08-02,20:48:50,38,38,35,40,38,35,30,38,30,30,29,32,33,33,40,32,38,36,29,28,32,31,36,34
2020-08-02,20:48:52,36,36,31,37,38,34,30,36,30,30,29,32,33,33,41,32,38,36,29,28,32,31,35,33
2020-08-02,20:48:54,35,37,32,35,38,34,30,38,30,30,29,32,33,32,41,33,38,36,29,28,32,31,34,33
2020-08-02,20:48:56,37,38,35,36,38,34,31,37,30,30,29,32,33,32,40,33,38,36,29,28,32,31,36,34
2020-08-02,20:48:58,38,35,31,37,38,34,30,38,30,30,29,32,33,32,40,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:00,36,38,32,37,38,34,30,37,30,30,29,33,33,32,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:02,37,36,32,36,38,34,31,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:04,38,38,33,35,38,34,31,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:06,39,37,34,36,38,34,31,38,30,30,29,32,33,32,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:49:08,39,37,33,36,38,34,31,38,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:10,37,36,31,34,38,34,31,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,34,33
2020-08-02,20:49:12,39,39,34,35,38,34,30,38,30,30,29,32,33,32,40,33,38,36,29,28,32,31,36,34
2020-08-02,20:49:14,36,38,34,37,38,34,30,39,30,30,29,32,33,33,40,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:16,36,37,36,37,38,34,30,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:18,36,38,37,36,38,34,29,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:20,40,36,31,34,38,34,29,37,30,30,29,32,33,32,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:22,36,38,36,35,38,34,29,38,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:24,39,36,32,36,38,34,29,38,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:26,36,37,32,38,38,34,31,38,30,30,29,33,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:28,39,36,34,36,38,34,29,38,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:30,37,38,31,37,38,34,31,36,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:32,39,35,35,38,38,34,30,36,30,30,29,32,33,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:49:34,38,37,32,38,38,34,29,38,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:36,37,37,34,37,38,34,29,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:38,38,38,32,36,37,34,31,38,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:40,37,37,32,37,38,34,30,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:42,36,38,35,36,38,34,31,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:44,36,37,34,37,38,34,30,38,30,30,29,32,33,33,40,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:46,39,37,32,40,38,34,30,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:49:48,37,36,31,35,38,34,31,38,30,30,29,33,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:50,38,38,31,37,38,34,30,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:52,38,35,30,35,38,34,30,39,30,30,29,32,33,33,41,33,38,36,29,28,32,31,34,33
2020-08-02,20:49:54,38,38,32,37,38,34,29,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:49:56,38,36,31,35,38,34,31,37,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:49:58,39,38,31,37,38,34,29,39,30,30,29,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:50:00,39,39,32,35,38,34,30,37,30,30,30,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:50:02,39,36,32,34,38,34,30,37,30,30,30,33,33,33,41,33,38,36,29,28,32,31,35,33
2020-08-02,20:50:04,37,36,33,37,38,34,30,38,30,30,30,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:50:06,34,37,35,38,38,34,30,38,30,30,30,32,33,33,41,33,38,36,29,28,32,31,35,34
2020-08-02,20:50:08,45,44,40,38,42,34,33,38,30,30,30,33,33,33,41,33,38,36,28,28,32,31,39,35
2020-08-02,20:50:10,41,38,34,36,40,34,31,38,30,30,30,33,33,33,41,33,38,36,28,28,32,31,36,34
2020-08-02,20:50:12,40,39,35,39,40,35,31,39,30,30,30,32,33,33,41,33,38,36,29,28,32,31,37,34
2020-08-02,20:50:14,39,38,34,38,39,35,30,39,30,30,30,32,33,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:50:16,39,37,35,39,39,35,30,39,30,30,30,32,33,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:50:18,39,39,32,37,39,34,31,39,30,30,30,32,33,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:50:20,39,37,32,38,38,35,30,39,30,30,30,32,33,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:50:22,39,38,35,41,39,34,30,38,30,30,30,32,33,33,41,32,38,36,29,28,32,31,37,34
2020-08-02,20:50:24,37,37,32,37,39,35,30,37,30,30,30,32,33,33,42,32,38,36,29,28,32,31,35,34
2020-08-02,20:50:26,40,38,32,38,39,34,30,37,30,30,30,32,33,33,42,33,38,36,29,28,32,31,36,34
2020-08-02,20:50:28,39,40,36,42,41,35,32,38,30,30,30,33,33,33,41,32,38,36,29,28,32,31,38,34
2020-08-02,20:50:30,36,38,34,36,39,35,31,39,30,30,30,32,33,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:50:32,38,39,34,39,39,34,30,38,30,30,30,32,34,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:50:34,37,36,32,37,38,35,31,39,30,30,30,32,34,33,40,32,38,36,29,28,32,31,35,34
2020-08-02,20:50:36,38,37,34,40,38,34,29,38,30,30,30,32,34,33,40,32,38,36,29,28,32,31,36,34
2020-08-02,20:50:38,36,38,32,34,38,34,30,38,30,30,30,32,34,33,40,32,38,36,29,28,32,31,34,33
2020-08-02,20:50:40,38,36,31,37,38,34,31,39,30,30,30,32,34,33,40,32,38,36,29,28,32,31,35,34
2020-08-02,20:50:42,38,39,32,40,39,34,30,39,30,30,30,32,34,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:50:44,39,38,32,40,38,34,30,38,30,30,30,32,34,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:50:46,38,38,31,36,38,34,30,37,30,30,30,32,34,33,41,32,38,36,29,28,32,31,35,33
2020-08-02,20:50:48,38,40,34,37,39,34,31,38,30,30,30,32,34,33,41,33,38,36,29,28,32,31,36,34
2020-08-02,20:50:50,38,37,32,37,38,34,31,37,30,30,30,32,34,33,40,32,38,36,29,28,32,31,35,34
2020-08-02,20:50:52,38,38,35,37,38,34,30,37,30,30,30,32,34,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:50:54,38,37,31,37,38,34,30,38,30,30,30,32,34,33,41,32,38,36,29,29,32,31,35,34
2020-08-02,20:50:56,39,38,31,37,38,34,30,37,30,30,30,32,34,33,41,32,38,36,29,28,32,31,35,34
2020-08-02,20:50:58,37,37,32,35,38,34,29,38,30,30,30,32,34,33,41,32,38,36,29,28,32,31,34,33
2020-08-02,20:51:00,40,39,35,36,39,34,32,37,30,30,30,33,34,33,41,32,38,36,29,28,32,31,36,34
2020-08-02,20:51:02,39,38,33,35,39,34,31,37,31,31,30,32,34,33,41,32,38,36,29,29,32,31,36,34
2020-08-02,20:51:04,37,37,31,34,38,34,31,38,31,31,30,33,34,33,41,32,38,36,29,28,32,31,34,34
2020-08-02,20:51:06,39,37,32,35,38,34,29,38,31,31,30,32,34,32,41,33,38,36,29,28,32,32,35,34
2020-08-02,20:51:08,37,37,34,37,38,34,29,37,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:10,38,36,35,35,38,34,30,37,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:12,37,36,34,38,38,34,30,37,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:14,39,38,31,34,38,34,31,38,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:16,37,36,31,39,38,34,30,38,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:18,39,37,32,35,38,34,29,38,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:20,39,37,30,37,38,34,30,37,31,31,30,32,34,33,40,33,38,36,29,29,32,32,35,34
2020-08-02,20:51:22,36,39,35,36,38,34,31,39,31,31,30,32,34,33,41,32,38,36,29,28,32,32,35,34
2020-08-02,20:51:24,40,39,32,37,38,34,31,38,31,31,30,32,34,33,41,33,38,36,29,28,32,32,36,34
2020-08-02,20:51:26,39,38,31,36,38,34,30,38,31,31,30,33,34,33,41,33,38,36,29,28,32,32,35,34
2020-08-02,20:51:28,39,37,33,35,38,34,30,37,31,31,30,32,34,33,41,32,38,36,29,29,32,32,35,34
2020-08-02,20:51:30,38,38,33,35,38,34,31,37,31,31,30,32,34,33,41,33,38,36,29,29,32,32,35,34
2020-08-02,20:51:32,39,39,34,37,39,34,31,39,31,31,30,32,34,33,41,33,38,36,29,29,32,32,36,34
2020-08-02,20:51:34,39,36,34,37,38,34,31,38,31,31,30,32,34,33,41,33,38,36,29,29,32,32,36,34
2020-08-02,20:51:36,45,45,40,41,42,35,35,39,31,31,30,32,34,33,41,32,38,36,29,29,32,32,40,36
2020-08-02,20:51:38,41,40,36,37,41,35,34,39,31,31,30,33,34,33,42,32,39,36,29,29,32,32,38,35
2020-08-02,20:51:40,38,40,37,40,40,35,33,39,31,31,30,33,34,33,41,33,39,36,29,29,32,32,38,35
2020-08-02,20:51:42,40,40,36,37,41,34,33,39,31,31,30,33,34,32,42,33,39,36,29,29,32,32,37,35
2020-08-02,20:51:44,39,39,36,39,41,34,32,42,31,31,30,33,34,32,42,33,39,36,29,29,32,32,37,35
2020-08-02,20:51:46,39,39,34,38,41,35,32,39,31,31,30,33,34,33,42,33,39,36,29,29,32,32,37,35
2020-08-02,20:51:48,45,43,38,42,49,35,35,42,31,31,30,33,34,33,42,33,39,36,29,29,32,32,41,36
2020-08-02,20:51:50,40,38,35,38,40,35,33,40,31,31,30,32,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:51:52,42,39,36,42,40,36,32,39,31,31,30,33,34,33,42,33,39,37,29,29,32,32,38,35
2020-08-02,20:51:54,40,39,36,38,40,36,32,39,31,31,30,32,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:51:56,39,38,35,38,40,36,31,39,31,31,30,33,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:51:58,42,39,37,39,40,36,31,38,31,31,30,32,34,32,42,33,39,37,29,29,32,32,38,35
2020-08-02,20:52:00,40,38,40,38,40,36,32,38,31,31,30,32,34,33,42,33,38,37,29,29,32,32,38,35
2020-08-02,20:52:02,39,38,32,41,40,35,33,38,31,31,30,33,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:52:04,38,39,35,38,42,35,32,41,31,31,30,32,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:52:06,40,39,35,39,40,36,32,39,31,31,30,33,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:52:08,40,39,37,38,39,35,32,41,31,31,30,33,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:52:10,39,38,34,37,39,35,31,38,31,31,30,32,34,33,42,34,39,37,29,29,32,32,36,34
2020-08-02,20:52:12,38,39,34,39,39,35,31,39,31,31,30,33,34,33,42,33,39,37,29,29,32,32,36,35
2020-08-02,20:52:14,37,39,35,36,39,35,31,39,31,31,30,32,34,33,42,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:16,39,38,36,38,38,35,32,39,31,31,30,32,34,33,42,33,39,37,29,29,32,32,37,35
2020-08-02,20:52:18,40,38,32,36,39,35,30,38,31,31,30,32,34,33,41,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:20,38,37,31,37,39,35,31,38,31,31,30,33,34,33,42,33,39,37,29,29,32,32,35,34
2020-08-02,20:52:22,38,39,36,37,39,34,31,39,31,31,30,32,34,33,42,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:24,38,38,35,38,39,35,31,37,31,31,30,33,34,33,42,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:26,40,37,32,36,39,35,30,39,31,31,30,33,34,33,42,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:28,39,37,35,35,39,35,31,39,31,31,30,33,34,33,42,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:30,40,38,32,37,39,35,31,38,31,31,30,32,34,33,42,33,38,37,29,29,32,32,36,34
2020-08-02,20:52:32,40,37,32,37,39,35,31,38,31,31,30,32,34,33,42,33,39,37,29,29,32,32,36,34
2020-08-02,20:52:34,37,36,36,42,38,35,31,38,31,31,30,33,34,33,42,33,39,37,29,29,32,32,36,35
2020-08-02,20:52:36,38,38,34,35,38,35,32,38,31,31,30,32,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:52:38,38,37,34,36,38,35,30,38,31,31,30,33,34,33,42,33,39,37,29,29,32,32,35,34
2020-08-02,20:52:40,36,38,32,34,38,35,31,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,35,34
2020-08-02,20:52:42,38,38,32,35,38,35,30,37,31,31,30,33,34,33,42,33,38,37,30,29,32,32,35,34
2020-08-02,20:52:44,37,39,30,34,38,35,30,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,35,34
2020-08-02,20:52:46,38,38,35,37,38,35,31,39,31,31,30,32,34,33,42,33,38,37,30,29,32,32,36,34
2020-08-02,20:52:48,39,38,34,37,39,35,30,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:52:50,36,38,35,37,38,35,31,39,31,31,30,33,34,33,42,33,38,37,30,29,32,32,36,34
2020-08-02,20:52:52,38,37,35,38,38,35,30,39,31,31,30,33,34,32,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:52:54,39,39,34,37,39,35,32,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,35
2020-08-02,20:52:56,38,38,34,38,39,35,30,39,31,31,30,33,34,33,42,33,38,37,30,29,32,32,36,34
2020-08-02,20:52:58,42,37,34,35,39,35,31,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,35
2020-08-02,20:53:00,43,41,36,38,42,35,33,39,31,31,30,33,34,32,42,33,39,37,30,29,32,32,38,35
2020-08-02,20:53:02,39,39,34,37,40,35,32,42,31,31,30,33,34,33,42,33,39,37,30,28,32,32,37,35
2020-08-02,20:53:04,40,39,36,36,39,35,31,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,37,35
2020-08-02,20:53:06,38,38,34,38,40,35,32,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,35
2020-08-02,20:53:08,40,39,32,38,41,35,31,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,37,35
2020-08-02,20:53:10,40,39,35,36,40,35,31,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,37,35
2020-08-02,20:53:12,40,37,32,33,39,35,33,41,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:14,38,39,35,37,39,35,30,37,31,31,30,33,34,33,42,34,39,37,30,28,32,32,36,34
2020-08-02,20:53:16,39,36,34,37,39,35,31,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:18,40,38,35,40,39,35,31,40,31,31,30,33,34,33,42,34,39,37,30,28,32,32,37,35
2020-08-02,20:53:20,38,40,36,39,39,34,31,37,31,31,30,33,34,33,42,33,39,37,30,28,32,32,37,35
2020-08-02,20:53:22,38,38,36,38,41,34,31,38,31,31,30,32,34,33,42,34,39,37,30,29,32,32,37,35
2020-08-02,20:53:24,37,39,34,36,39,35,30,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:26,39,39,34,37,39,34,31,38,31,31,30,33,34,33,42,33,39,37,30,28,32,32,36,34
2020-08-02,20:53:28,38,38,36,39,39,35,32,38,31,31,30,33,34,33,42,34,39,37,30,29,32,32,37,35
2020-08-02,20:53:30,39,38,34,34,39,35,32,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:32,40,38,34,37,39,35,30,39,31,31,30,33,34,33,42,34,39,37,30,28,32,32,36,35
2020-08-02,20:53:34,36,38,32,39,39,35,30,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:36,37,39,35,40,38,35,30,37,31,31,30,33,34,33,42,33,39,37,30,28,32,32,36,34
2020-08-02,20:53:38,40,38,34,37,38,35,32,37,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:40,36,37,32,36,38,35,30,38,31,31,30,33,34,33,42,33,39,37,30,28,32,32,35,34
2020-08-02,20:53:42,38,38,32,35,38,35,30,43,31,31,30,33,34,33,42,33,39,37,30,28,32,32,35,34
2020-08-02,20:53:44,39,37,34,38,38,35,30,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:46,38,37,34,36,38,35,32,37,31,31,30,32,34,33,42,33,39,37,30,28,32,32,36,34
2020-08-02,20:53:48,39,39,35,35,38,35,31,37,31,31,30,33,34,33,42,33,39,37,30,28,32,32,36,34
2020-08-02,20:53:50,36,37,34,39,38,35,32,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:52,37,36,32,35,38,35,30,39,31,31,30,33,34,33,42,33,39,37,30,29,32,32,35,34
2020-08-02,20:53:54,39,38,35,37,38,35,32,37,31,31,30,33,34,33,42,33,39,37,30,28,32,32,36,34
2020-08-02,20:53:56,37,39,34,39,38,35,30,38,31,31,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:53:58,38,37,32,38,38,35,31,37,31,30,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:54:00,39,36,35,41,38,35,30,38,30,30,30,33,34,33,42,33,39,37,30,29,32,32,36,34
2020-08-02,20:54:02,38,39,38,36,38,35,30,38,30,30,30,33,34,33,41,33,39,37,30,29,32,32,36,34
2020-08-02,20:54:04,37,38,38,37,38,35,30,38,30,30,30,33,34,33,41,33,39,37,30,28,32,32,36,34
2020-08-02,20:54:06,36,38,36,36,38,34,31,38,30,30,30,33,34,33,41,33,39,37,30,29,32,32,36,34
2020-08-02,20:54:08,38,38,32,35,38,35,30,38,30,30,30,32,34,33,40,33,39,37,30,28,32,32,35,34
2020-08-02,20:54:10,37,37,32,36,38,34,30,37,30,30,30,33,34,33,40,33,39,37,30,29,32,32,35,34
2020-08-02,20:54:12,38,38,34,36,38,34,30,38,30,30,30,33,34,33,40,33,39,37,30,28,32,32,35,34
2020-08-02,20:54:14,36,38,32,39,38,34,30,38,30,30,30,33,34,33,40,33,39,37,30,28,32,32,35,34
2020-08-02,20:54:16,34,35,34,36,38,34,31,38,30,30,30,33,34,32,40,33,39,37,30,29,32,32,35,34
2020-08-02,20:54:18,37,36,32,35,38,34,30,37,30,30,30,33,34,32,40,33,39,37,30,29,32,32,35,34
2020-08-02,20:54:20,38,37,32,35,38,34,31,37,30,30,30,33,34,33,40,33,38,37,30,29,32,32,35,34
2020-08-02,20:54:22,39,36,34,38,38,34,31,37,30,30,30,32,34,33,40,33,38,37,30,28,32,32,36,34
2020-08-02,20:54:24,36,37,32,35,38,34,31,38,30,30,30,33,34,33,40,33,38,37,30,29,32,32,35,34
2020-08-02,20:54:26,38,38,34,34,38,34,31,38,30,30,30,32,34,32,40,33,39,37,30,28,32,32,35,34
2020-08-02,20:54:28,38,36,32,37,38,34,30,38,30,30,30,33,34,32,40,33,39,37,30,29,32,32,35,34
2020-08-02,20:54:30,39,35,35,37,38,34,30,39,30,30,30,33,34,32,40,33,39,37,30,28,32,32,35,34
2020-08-02,20:54:32,36,36,32,36,38,34,31,38,30,30,30,33,34,33,40,33,38,37,30,28,32,32,35,34
2020-08-02,20:54:34,38,36,31,39,38,34,29,38,30,30,30,33,34,32,40,33,38,37,30,29,32,32,35,34
2020-08-02,20:54:36,37,37,32,39,38,34,31,36,30,30,30,33,34,33,40,33,38,37,30,29,32,32,35,34
2020-08-02,20:54:38,36,36,30,34,38,34,30,37,30,30,30,33,34,33,40,32,38,37,30,28,32,32,34,33
2020-08-02,20:54:40,38,35,32,38,38,34,30,38,30,30,30,32,34,32,40,33,38,37,30,29,32,32,35,34
2020-08-02,20:54:42,38,36,32,40,37,34,31,38,30,30,30,33,34,33,40,33,38,37,30,28,32,32,35,34
2020-08-02,20:54:44,38,38,33,36,39,34,32,37,30,30,30,33,34,33,40,33,38,37,30,29,32,32,36,34
2020-08-02,20:54:46,38,36,30,36,38,34,30,38,31,31,30,33,34,32,40,33,38,37,30,29,33,32,34,34
2020-08-02,20:54:48,37,36,31,39,38,34,31,36,31,31,30,33,34,32,40,33,38,37,30,28,33,32,35,34
2020-08-02,20:54:50,37,39,35,38,38,34,31,37,31,31,30,33,34,32,40,33,38,37,30,29,33,32,36,34
2020-08-02,20:54:52,36,36,32,36,38,34,30,38,31,31,30,33,34,32,40,33,38,37,30,29,33,32,35,34
2020-08-02,20:54:54,38,37,34,40,38,34,30,38,31,31,30,33,34,32,40,33,38,37,30,29,33,32,36,34
2020-08-02,20:54:56,37,38,34,36,38,34,30,39,31,31,30,33,34,33,40,32,38,37,30,29,33,32,35,34
2020-08-02,20:54:58,38,36,32,37,38,34,30,38,31,31,30,33,34,32,40,33,38,37,30,29,33,32,35,34
2020-08-02,20:55:00,34,38,31,40,38,34,30,36,31,31,30,33,34,33,40,33,38,37,30,29,33,32,35,34
2020-08-02,20:55:02,38,38,32,35,38,34,30,37,31,31,30,33,34,32,40,32,38,37,30,29,33,32,35,34
2020-08-02,20:55:04,38,38,31,35,38,34,29,37,31,31,30,32,34,32,40,32,38,37,30,29,33,32,35,34
2020-08-02,20:55:06,38,38,34,36,38,34,30,38,31,31,30,33,34,32,40,32,38,37,30,29,33,32,35,34
2020-08-02,20:55:08,38,37,34,38,38,34,30,38,31,31,30,33,34,33,40,33,38,37,30,29,33,32,36,34
2020-08-02,20:55:10,37,36,31,38,38,34,31,39,31,31,30,33,34,33,40,33,38,37,30,29,33,32,35,34
2020-08-02,20:55:12,39,35,32,34,38,34,30,37,31,31,30,33,34,33,40,32,38,37,30,29,33,32,35,34
2020-08-02,20:55:14,38,37,35,37,38,34,29,37,31,31,30,33,34,33,40,33,38,37,30,29,33,32,35,34
2020-08-02,20:55:16,36,38,32,35,38,34,30,39,31,31,30,33,34,33,40,32,38,37,30,29,33,32,35,34
2020-08-02,20:55:18,37,36,31,34,38,34,30,38,31,31,30,33,34,33,39,32,38,37,30,29,33,32,34,34
2020-08-02,20:55:20,39,38,31,37,38,34,30,37,31,31,30,33,34,33,40,33,38,37,30,29,33,32,35,34
